-0.022640,-0.000717,0.004851
-0.023593,0.008965,0.007608
-0.073527,-0.016879,-0.013010
-0.016208,0.039493,-0.016644
-0.048956,-0.004051,-0.006566
-0.037510,-0.046256,-0.057209
-0.017308,-0.055371,-0.004183
-0.060044,0.025441,-0.051888
-0.054436,-0.046444,-0.035122
-0.003557,0.026789,-0.049881
-0.032530,0.005620,-0.069833
-0.024756,0.041820,-0.084501
-0.028575,0.004794,-0.043526
-0.003028,-0.013438,-0.096546
-0.025453,0.052600,0.009295
-0.036106,0.277412,-0.150414
0.017095,0.011405,0.015236
0.005651,0.023269,0.050023
-0.081991,0.033129,-0.040181
0.040166,0.069835,0.049827
-0.020081,-0.018473,0.018037
0.071750,0.026169,0.002156
0.046173,0.011627,0.004282
-0.024368,0.043928,0.046575
-0.004402,0.006756,-0.024718
0.040353,0.049280,-0.060331
0.008903,-0.039768,0.046111
-0.037715,-0.015289,0.059223
-0.025267,0.026581,0.012917
-0.046378,0.034095,0.041872
-0.038870,0.034159,0.085341
0.010499,0.018863,0.007202
0.049005,0.067552,0.055600
-0.009641,0.069783,0.065978
-0.022559,-0.028455,-0.006756
-0.117132,-0.128043,0.003715
-0.016208,-0.439102,-0.001090
0.013425,-0.046152,0.015638
0.065500,-0.065163,-0.036546
0.000275,-0.004185,0.011899
0.002380,0.004817,0.018528
0.017644,-0.025490,-0.009125
0.016997,0.025465,0.028857
-0.025276,0.023235,-0.011108
0.003525,-0.032399,-0.051153
0.014790,-0.011214,0.019699
-0.052945,0.044001,0.018679
-0.020659,0.031459,0.013981
-0.043478,0.005734,0.006282
-0.013982,0.011677,0.054314
0.010151,-0.025257,0.053442
0.012769,0.017000,0.041289
-0.042315,-0.021864,0.066441
0.046561,0.032044,-0.009771
-0.020041,-0.022130,0.038298
-0.015500,-0.021283,0.038704
0.004508,0.013193,-0.000457
-0.040030,0.007598,0.018341
-0.029740,0.022792,-0.010522
0.004202,0.005397,0.014071
0.044815,-0.015891,0.004407
-0.014122,0.001633,0.032447
0.018006,0.067396,0.030893
0.005307,0.033788,0.046860
-0.018493,-0.000081,0.019547
-0.006564,-0.000227,0.023404
0.037232,-0.035356,0.023950
-0.038612,0.004983,0.010245
-0.016875,-0.034461,0.003703
-0.027043,-0.006149,0.018951
-0.012363,0.024809,0.018201
-0.049449,0.015521,-0.015678
0.296540,-0.153504,-0.223913
-1.348728,0.063477,1.055154
0.153182,-0.353607,-0.189637
0.215210,-0.203167,-0.185594
0.116070,0.043373,0.045649
0.033508,0.129124,0.410752
-0.004666,-0.004625,-0.011891
0.012843,-0.012480,0.016834
-0.233869,0.265434,0.039823
1.192872,-1.177885,0.250416
0.002768,-0.006822,0.015186
-0.019631,-0.040575,0.043877
0.028441,-0.047741,0.083605
0.003134,-0.009012,0.021444
0.046859,0.033707,0.001252
-0.037710,0.028331,-0.027122
0.023780,0.003806,0.004893
0.045823,0.062605,-0.035244
-0.074762,0.010059,0.029262
0.111422,-0.385453,0.202434
0.019970,0.034132,0.081594
0.038728,-0.017290,0.007567
0.011982,-0.007419,0.043672
-0.003336,-0.007049,-0.000384
-0.012673,0.006067,0.018804
-0.027577,0.001204,0.008070
-0.037019,-0.026033,0.034334
0.043834,-0.040694,0.025264
-0.055726,-0.023915,0.060566
-0.049525,0.015456,-0.000342
-0.074731,-0.021869,0.048253
-0.032515,0.048979,-0.048072
0.058532,0.011623,0.112050
-0.060960,0.018855,-0.036585
-0.019858,0.069026,-0.034282
0.029346,0.023536,-0.024170
-0.105637,0.176452,-0.073009
-0.137018,0.050936,-0.084913
-0.161157,-0.076193,-0.108271
-0.083064,-0.379285,-0.118002
0.935516,0.145104,0.278247
-0.021344,0.008149,-0.022016
0.006792,-0.005702,0.031068
-0.008996,0.015692,0.019163
0.008408,0.011787,0.007862
-0.011542,0.028136,0.024973
0.009477,-0.000453,0.000021
0.067558,-0.016644,0.067566
0.021935,0.006055,0.004769
-0.003070,-0.002824,0.012731
0.002582,0.003440,0.010177
-0.010579,0.004883,-0.002929
0.006721,0.000721,0.006193
-0.003456,0.001301,-0.001794
-0.001973,-0.004941,-0.003222
0.012483,-0.012203,0.027325
0.002692,-0.004501,-0.001370
-0.028648,0.015165,-0.001942
-0.076621,-0.000511,0.010956
-0.013645,-0.028016,0.003587
-0.051145,-0.001435,-0.014352
-0.014488,-0.021654,0.046144
-0.036329,0.011916,0.025037
-0.043972,-0.050407,-0.010700
-0.037054,-0.015474,-0.015419
0.016456,0.061461,-0.004853
0.058986,0.024401,-0.018592
0.004944,0.043099,-0.005728
0.008102,0.017776,0.022845
-0.050607,0.000827,0.031701
0.044589,-0.066433,-0.020286
-0.015845,0.019578,-0.070864
-0.056163,-0.027358,0.042444
0.086658,0.027454,0.019187
0.095020,0.075718,-0.154321
0.003474,-0.002372,-0.039447
0.005989,0.031480,-0.021329
-0.466816,-0.038909,-0.093611
0.030994,0.015298,0.049768
-0.009094,0.020715,0.032128
0.016626,0.042688,0.074695
0.010606,-0.002512,-0.022562
-0.002364,0.001056,0.039857
-0.038566,0.015251,0.034286
-0.045072,0.039152,-0.004043
0.013648,-0.013159,-0.091802
0.038797,-0.002937,-0.066303
0.224260,0.052537,0.120701
0.057246,0.041459,-0.155860
-0.001586,0.004597,-0.015877
-0.011437,0.008637,-0.013649
-0.010608,0.013707,-0.064161
0.017074,-0.027275,-0.012086
0.001409,-0.013238,-0.000210
0.043474,0.021309,-0.020545
0.064476,0.013972,0.012862
0.042678,0.023082,0.037475
0.089185,-0.040470,0.022008
0.006195,0.015619,0.034784
0.071305,0.003582,-0.038309
-0.001836,0.040989,-0.018513
0.084045,-0.050412,0.046871
-0.038291,-0.056478,0.005359
-0.073426,-0.118801,0.065942
-0.122045,-0.100455,0.081279
-0.412019,-0.255492,0.252436
-0.026694,-0.334130,0.194924
-0.038211,-0.030803,0.062296
-0.123239,-0.005092,-0.154405
0.047494,0.062323,-0.027394
-0.047803,0.061548,-0.025136
0.092153,0.140561,0.145733
-0.048144,-0.014545,-0.021386
-0.003944,0.005994,-0.012732
-0.005318,0.005549,-0.084660
0.050427,0.052698,-0.005912
-0.011512,-0.014126,-0.096011
0.016568,0.032203,0.041908
-0.057557,0.053831,-0.003070
-0.015590,0.062197,0.062068
0.064842,0.100940,0.043070
-0.019565,0.084163,-0.055343
-0.014360,0.089488,0.020696
0.020137,0.045492,-0.050931
0.055043,0.057768,-0.573997
-0.103731,0.227105,-0.013523
-0.016775,0.003018,-0.014414
0.006482,0.019651,-0.032927
-0.053871,-0.019511,-0.018020
-0.004489,-0.007122,-0.048570
-0.014815,0.052628,-0.024306
-0.015898,0.077421,-0.003657
-0.011665,0.027800,-0.016305
0.016584,-0.020459,0.040565
-0.064592,0.039567,-0.006222
0.004343,0.017407,-0.054189
0.028561,0.078805,-0.005964
-0.073600,-0.043170,-0.115390
0.003770,-0.018366,-0.032267
-0.044725,-0.048071,-0.041996
-0.078736,0.325726,-0.473409
0.127409,0.156588,-0.236764
0.019983,-0.013662,0.030998
0.010405,-0.025380,0.036434
0.032103,-0.007058,0.030626
0.050983,0.011697,0.023207
-0.014681,-0.024036,-0.012668
0.060791,0.043776,-0.098424
0.035518,-0.011577,0.030440
-0.003271,0.011991,0.029736
0.058359,-0.008518,0.009014
0.024611,0.030659,0.013910
0.000088,0.004494,0.012364
0.061051,0.003319,0.000927
0.040238,0.035190,0.017368
-0.003339,0.006314,0.024103
-0.009763,0.051736,-0.009700
0.031862,0.030795,-0.038158
0.006093,-0.026475,0.008600
0.001283,-0.024790,0.046967
-0.023736,0.034720,-0.030347
-0.052294,0.012224,-0.088942
-0.198758,0.162613,-0.135289
0.010268,0.051584,-0.048820
-0.005637,-0.009107,-0.002360
0.040893,0.020159,-0.040425
-0.007809,-0.000239,-0.005005
0.067722,-0.008449,0.015757
0.082376,0.030066,0.025128
0.001111,0.014206,-0.022193
-0.000362,-0.019829,0.016679
-0.029617,0.014061,-0.040164
-0.038549,-0.006771,-0.004033
-0.005941,0.007198,-0.013909
-0.004897,-0.002030,0.003904
-0.016029,0.010209,-0.010922
-0.016334,0.002269,-0.007271
-0.049329,0.067003,0.074745
-0.060780,-0.005066,0.095621
-0.083906,0.015071,0.127539
-0.220578,-0.118188,0.167310
0.182201,-0.373163,-0.458162
0.007586,0.027276,0.058728
-0.005195,-0.080291,0.001789
-0.006675,-0.141787,0.016583
-0.214883,0.039152,0.085466
-0.023851,-0.021047,-0.023211
0.028759,0.018291,0.032543
-0.043040,0.071594,0.013049
0.008228,0.009921,0.024099
0.014390,0.005446,0.013458
0.010005,0.027249,-0.033412
-0.028407,-0.003964,0.021841
0.042329,-0.010736,-0.007233
-0.045603,0.119355,-0.034749
0.035186,0.021630,0.034936
0.020436,-0.015333,-0.060394
-0.073996,-0.042203,0.010323
-0.117171,0.201127,0.170330
-0.084017,-0.018424,-0.063829
0.016974,-0.002150,0.039456
0.032355,0.008042,0.024198
-0.027283,-0.010366,-0.015945
0.064848,-0.010394,0.052871
-0.025266,0.003464,0.007903
-0.004224,0.035428,0.052247
0.008424,-0.050551,-0.018350
0.032776,-0.082784,-0.008761
0.096251,-0.107574,0.019123
0.113575,-0.034646,0.075887
-0.028258,0.035502,0.051832
-0.026336,-0.007608,0.005362
0.023256,0.005878,0.013569
0.000901,-0.002029,0.001479
0.005859,-0.008717,-0.008164
0.004645,-0.008180,-0.014670
0.016390,-0.011856,-0.024100
0.047863,-0.030266,0.004832
0.024243,0.005029,-0.009156
0.025005,-0.036948,-0.062706
0.167593,-0.089404,-0.170190
-0.022904,-0.001472,-0.039651
-0.019307,0.043781,0.001631
-0.027047,0.021066,0.021356
0.005209,-0.011596,-0.006625
-0.030626,0.016051,0.055605
-0.069415,-0.000602,-0.045544
-0.087530,0.065202,-0.034585
-0.068362,0.059345,0.010946
-0.006562,0.077343,0.023229
-0.052855,0.132456,0.067390
-0.000076,0.003447,-0.051328
-0.059854,0.036275,-0.039996
-0.029731,0.001752,-0.059249
-0.044586,0.042353,-0.008191
-0.021963,0.067852,0.018058
-0.003173,0.127246,0.111970
0.028020,-0.011942,-0.100156
-0.051824,-0.052717,0.095743
0.174331,-0.229947,0.016129
-0.021352,-0.012184,-0.064216
-0.059090,-0.035679,-0.086363
0.005185,0.020064,-0.045599
0.022408,0.029070,-0.019031
0.026882,0.014157,0.025748
0.020052,-0.019792,0.033146
0.066077,0.013101,0.016463
-0.000424,0.040495,0.035852
0.040779,-0.000755,-0.004888
-0.301213,0.028238,0.063639
0.033134,-0.030461,0.011463
0.057955,-0.019944,-0.002499
0.001589,-0.000997,-0.000851
0.006284,-0.006879,0.001379
0.011566,0.000694,-0.008667
0.013900,0.007777,-0.037008
-0.011083,0.004601,-0.003559
0.017516,-0.014541,0.013586
0.002344,-0.000911,-0.008470
0.062711,-0.026151,0.012237
0.011568,0.022104,-0.055385
0.030994,-0.057371,0.033835
0.029399,0.025561,0.008762
-0.013072,-0.004650,0.024438
-0.027586,-0.027607,0.021438
0.002910,-0.018290,0.035860
0.018837,-0.014844,-0.007112
0.027459,-0.008944,-0.010166
0.028464,0.057755,0.007445
0.003368,-0.009819,0.005670
-0.042046,0.076742,-0.003380
-0.024030,0.083774,0.005768
-0.010889,-0.013722,-0.257336
-0.005366,-0.062207,0.074663
-0.078696,-0.071415,0.043941
-0.090670,-0.086878,0.090562
-0.054841,-0.207669,-0.065059
0.078992,-0.165824,-0.212861
0.050526,-0.019233,-0.025537
0.043543,0.062097,-0.001629
0.248286,-0.108485,0.041069
-0.035110,-0.034314,0.030692
-0.038491,-0.032895,0.051266
-0.007903,0.122421,0.014624
-0.038548,-0.064042,0.039132
-0.004945,-0.084036,0.029509
-0.438541,-0.163102,0.168723
-0.024926,-0.012241,0.007662
-0.031490,-0.012186,-0.000536
0.067183,-0.010983,-0.063676
-0.032301,-0.113420,-0.100650
0.005537,0.061957,0.004355
0.022352,-0.043607,0.066350
-0.019639,0.029908,0.029621
-0.028094,-0.075217,-0.079829
-0.024600,-0.045268,0.007456
0.018550,-0.047606,0.029815
0.198426,0.166903,0.016497
-0.029189,-0.046829,-0.029499
-0.015256,0.020400,0.001884
-0.008671,-0.002406,-0.006940
0.008792,-0.009489,-0.002718
0.024933,-0.001651,-0.031245
-0.001323,0.000727,-0.026363
0.008847,0.016291,-0.013181
-0.015587,0.007833,-0.018802
0.015907,-0.008509,-0.039225
0.001087,0.016821,-0.006991
0.004645,0.008180,0.002530
0.019451,0.018006,0.003861
0.012918,0.015187,-0.011646
0.002857,0.009184,-0.009877
0.004031,0.003408,-0.015121
0.015294,0.036863,-0.012884
-0.003167,0.003865,-0.002833
-0.022049,0.066694,-0.016036
0.014347,0.122956,-0.014423
-0.036764,-0.010372,-0.006218
-0.028307,0.005815,-0.015949
-0.000200,0.020023,-0.020163
-0.037553,0.020353,-0.020474
-0.029089,0.018839,-0.000587
-0.005013,0.005579,-0.011538
-0.028267,0.002111,-0.008958
0.055795,-0.018169,0.040148
0.011783,-0.047622,0.031543
0.017084,-0.049819,-0.008963
-0.039588,0.000322,-0.005197
0.003968,0.023317,-0.047129
-0.039379,0.025800,-0.037824
-0.039727,0.000838,-0.007117
0.004120,-0.005683,-0.037143
-0.010127,-0.014693,-0.021028
-0.069696,0.039563,-0.026331
-0.000453,0.004291,-0.008008
0.042420,-0.067490,0.062511
0.016016,-0.000625,0.006147
0.004828,0.008536,-0.019410
-0.016368,0.007267,-0.019987
0.005151,0.017519,-0.006251
-0.027076,0.025155,-0.018179
-0.013732,0.009854,-0.032907
-0.094886,-0.130708,-0.094901
-0.040649,-0.101269,0.113128
0.168947,0.501230,-0.525534
-0.001371,-0.016329,0.027125
-0.003584,-0.029714,0.024870
-0.000750,0.020045,0.030445
0.032296,0.030793,0.008491
0.015265,0.001675,-0.001113
-0.006464,-0.008273,0.023012
0.024507,0.004697,0.012965
0.011194,-0.008318,0.029516
0.000352,-0.000405,0.002007
0.012547,0.008657,-0.001370
0.008989,-0.026990,0.008595
0.008918,0.002429,-0.001877
-0.001931,0.013284,-0.001098
0.010462,0.000604,-0.000519
0.006526,-0.006328,-0.005749
-0.001847,0.038370,-0.017848
0.009014,0.011813,-0.019235
-0.016969,0.034918,0.021072
0.012964,-0.001465,-0.008731
0.011113,0.000686,-0.003517
0.010318,0.006232,0.059513
-0.008283,-0.006011,-0.011737
-0.003162,0.051813,-0.013021
-0.003543,-0.007028,-0.016147
-0.027169,0.055384,-0.006678
0.012444,-0.011044,0.005656
-0.005336,0.001042,-0.021148
0.003988,-0.008529,0.005646
-0.005773,0.011120,-0.008842
-0.006729,0.000351,0.001865
-0.000025,-0.009834,0.013098
-0.003804,0.022069,-0.004601
-0.006173,-0.006610,-0.001916
-0.006989,0.038686,0.048913
0.013407,-0.000649,0.014276
-0.022469,0.012962,0.033027
0.030812,0.063376,-0.002682
0.023967,-0.032954,0.007501
0.011641,0.009609,-0.001265
0.023637,0.063972,0.004408
0.028388,0.007031,0.078507
-0.020026,0.096413,-0.010819
-0.065632,0.123679,-0.031158
0.088371,-0.190615,0.241715
-0.003184,0.012419,0.000788
0.004377,0.035282,0.007543
-0.009841,0.016687,0.006673
0.021817,0.013142,0.024361
-0.005205,-0.012664,0.004754
-0.000407,0.004866,0.008369
-0.100685,0.046865,-0.058371
-0.049453,-0.039177,0.056844
-0.020745,-0.011252,-0.022932
-0.044935,0.003732,-0.013862
0.096436,0.033791,0.006479
-0.012772,0.053141,0.055139
0.038540,-0.032527,0.005275
-0.102788,-0.020381,0.021609
-0.091472,0.015328,0.026547
-0.101055,0.200560,0.185980
-0.242190,-0.174634,0.080651
0.041757,-0.056250,0.031278
-0.001817,-0.064799,-0.049350
-0.007916,0.030570,-0.006530
0.023132,-0.005566,0.002895
0.001967,0.017601,0.006912
0.013126,-0.035873,0.015348
0.058522,-0.003828,0.013607
0.074665,0.012673,0.061806
0.093959,-0.014359,0.003602
0.017469,-0.033412,0.044495
0.107411,-0.034514,0.017796
0.026712,-0.000354,0.016904
0.049173,-0.018549,0.063024
0.063321,-0.023799,-0.010535
0.020046,-0.017328,-0.005228
0.010966,0.029392,0.015210
-0.055067,0.067014,-0.054393
-0.038168,-0.032905,-0.054437
-0.002203,-0.024854,-0.049810
0.206165,0.251926,-0.042005
-0.160162,0.078566,-0.175317
0.071042,0.022644,0.030280
0.037432,-0.000648,0.070646
0.098968,0.026231,0.057531
0.041428,-0.000536,-0.000170
-0.048361,0.025884,0.012822
0.021436,-0.051449,0.054183
-0.012876,-0.029684,0.076910
-0.165879,0.088793,0.003302
0.291017,-0.286591,-0.036406
-0.003169,-0.013575,-0.007088
-0.009613,-0.041571,0.001255
-0.012057,0.002015,0.001515
-0.047545,-0.001842,0.037232
-0.012939,-0.009362,0.020648
-0.072530,-0.016088,0.058898
0.011570,-0.018184,-0.022741
-0.020434,0.022696,0.012927
0.005281,0.006777,0.000423
-0.001464,0.013151,0.000318
0.033667,-0.043990,0.062184
-0.028490,-0.015855,0.060494
-0.041825,0.026049,0.086753
-0.022188,0.008583,0.074958
-0.065117,-0.344990,-0.216311
-0.021581,0.005254,-0.008333
-0.051412,-0.022506,-0.015535
0.039811,-0.007363,-0.008660
0.029750,-0.098859,0.057618
-0.061293,-0.001641,0.012142
-0.000107,-0.071113,0.060903
-0.026961,-0.007435,0.028781
-0.036743,-0.003980,0.017583
-0.035969,0.002906,-0.037664
-0.050684,-0.046178,0.057139
0.003930,-0.052554,0.035952
-0.077678,0.140865,0.165233
0.027933,0.025470,0.044950
0.033327,-0.043197,-0.081164
0.120155,0.060285,-0.011372
0.005748,0.012157,-0.020874
0.037888,-0.030212,0.005631
0.000415,-0.121025,-0.051989
0.359649,0.055189,0.108191
0.043532,0.197408,0.224626
0.357948,-1.097499,-1.030719
-0.026059,0.007369,0.061642
0.001001,-0.038744,-0.008766
0.016312,-0.033737,0.019899
0.047324,0.022523,0.027084
-0.044681,-0.035289,-0.026009
0.026801,-0.014289,-0.040676
0.004724,-0.006357,-0.002208
-0.047297,-0.007765,-0.046080
-0.022696,-0.070131,-0.099605
0.058192,-0.048275,-0.057893
0.010772,0.003362,0.024966
0.019082,0.017281,0.007589
0.038678,-0.034897,-0.012938
-0.024789,-0.031167,0.008471
0.014860,-0.024574,-0.016001
0.007009,-0.016949,0.018445
0.003797,-0.016225,0.003632
0.010731,-0.003667,0.000548
-0.013333,-0.023836,-0.061156
-0.078913,-0.040732,-0.044637
-0.031055,-0.046782,-0.060925
-0.033029,-0.029486,-0.023777
-0.002958,-0.010034,-0.011963
0.009059,-0.004978,-0.005156
-0.017309,-0.013171,0.005305
-0.000966,-0.007287,-0.015962
-0.016082,-0.008134,-0.051665
-0.034597,0.023126,-0.033840
-0.019317,0.011379,-0.014634
-0.004599,-0.018212,-0.048023
-0.009001,-0.030732,-0.052204
0.014052,0.007631,-0.045036
-0.026467,-0.007291,-0.054248
-0.064726,-0.086102,0.052995
0.004446,0.124371,0.029334
0.048596,-0.018823,-0.008915
0.058538,0.022460,0.006114
0.008540,0.002535,0.005425
0.024473,0.020465,-0.009038
0.010466,-0.037776,-0.052792
0.006347,-0.012509,0.018980
0.002906,0.008906,-0.015590
0.016232,0.039429,-0.003227
0.042736,-0.031474,-0.036958
0.053207,0.011114,0.011243
0.032408,0.021282,0.007818
0.012937,0.058251,-0.007857
-0.015304,-0.071300,-0.018439
-0.022533,-0.038655,0.022989
-0.044385,0.021829,-0.037781
-0.172927,0.460312,0.115695
-0.002883,0.043858,0.002402
0.025289,0.096518,0.043542
0.040286,-0.008349,0.004180
0.028472,-0.002748,0.035518
0.023812,0.029253,0.011628
0.007318,0.026317,0.001783
0.011026,0.000708,0.002200
0.015828,0.037910,0.017791
-0.015910,-0.029819,-0.004783
-0.005770,-0.017053,0.042727
-0.000334,0.010876,-0.011960
0.016822,0.016355,0.046518
-0.013920,0.021343,0.010474
-0.005503,0.022657,0.010966
0.009602,0.020698,0.007516
0.002222,0.004667,-0.005644
-0.048628,0.012956,-0.045207
-0.026277,0.053876,0.073873
0.032053,0.050789,-0.013740
-0.001421,0.013718,-0.013963
0.437523,0.149931,0.012756
0.093803,-0.026459,-0.011574
